MIT,ins,no,orp,3600,10,4,60,100.0,59,59,100.0,59,59,0.0,0,0,106.25210916675462,0.0,199.68644067796603,1.02117713247524,16649.070249737513,1520.6099999999994,42.23916666666665,1677.1286393804826,153.08999999999997,4.2524999999999995,0.7147235346441614,0.3358333333333333,
MIT,ins,no,orp,3600,10,4,60,100.0,67,67,100.0,67,67,0.0,0,0,140.6202644301655,0.0,196.94776119402968,1.0157987011708718,20573.887298940615,1927.2099999999998,53.5336111111111,1940.0371736319892,165.78000000000003,4.605000000000001,0.5343617380779636,0.3779916666666666,
